Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3713	:	1752721039.304	     3.471	0	2420	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4j22/4j22_pocket.pdb
3714	:	1752721041.806	     3.548	0	2472	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tz2/4tz2_pocket.pdb
3715	:	1752721044.310	     3.788	0	2900	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cd7/3cd7_pocket.pdb
3716	:	1752721046.812	     3.651	0	2723	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mrw/1mrw_pocket.pdb
3717	:	1752721049.314	     3.509	0	2474	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ekq/6ekq_pocket.pdb
3718	:	1752721051.816	     3.515	0	2733	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hlx/6hlx_pocket.pdb
3719	:	1752721054.317	     3.353	0	2613	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bc5/4bc5_pocket.pdb
3720	:	1752721056.819	     3.397	0	2401	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dcs/4dcs_pocket.pdb
3721	:	1752721059.320	     3.693	0	2473	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2x4z/2x4z_pocket.pdb
3722	:	1752721061.822	     3.463	0	2340	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4x5r/4x5r_pocket.pdb
3723	:	1752721064.322	     3.450	0	2700	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yas/5yas_pocket.pdb
3724	:	1752721066.825	     3.618	0	2515	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jsj/5jsj_pocket.pdb
3725	:	1752721069.326	     3.566	0	2342	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6guh/6guh_pocket.pdb
3726	:	1752721071.828	     3.404	0	2641	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2x09/2x09_pocket.pdb
3727	:	1752721074.330	     3.562	0	2545	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g74/1g74_pocket.pdb
3728	:	1752721076.832	     3.588	0	2738	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1z1h/1z1h_pocket.pdb
3729	:	1752721079.333	     4.134	0	3348	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d78/6d78_pocket.pdb
3730	:	1752721081.835	     3.555	0	2418	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ogj/4ogj_pocket.pdb
3731	:	1752721084.336	     3.413	0	2545	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6evn/6evn_pocket.pdb
3732	:	1752721086.838	     3.457	0	2418	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1no6/1no6_pocket.pdb
3733	:	1752721089.340	     3.440	0	2466	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fpz/2fpz_pocket.pdb
3734	:	1752721091.841	     3.511	0	2663	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tkj/4tkj_pocket.pdb
3735	:	1752721094.342	     3.483	0	2425	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qls/6qls_pocket.pdb
3736	:	1752721096.844	     3.563	0	2679	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2glp/2glp_pocket.pdb
3737	:	1752721099.346	     3.707	0	2864	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qin/1qin_pocket.pdb
3738	:	1752721101.847	     3.572	0	2659	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j78/2j78_pocket.pdb
3739	:	1752721104.347	     3.446	0	2840	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pdz/1pdz_pocket.pdb
3740	:	1752721106.850	     3.516	0	2699	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3r17/3r17_pocket.pdb
3741	:	1752721109.352	     3.535	0	2624	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rtf/3rtf_pocket.pdb
3742	:	1752721111.854	     3.552	0	2731	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1xug/1xug_pocket.pdb
3743	:	1752721114.356	     3.620	0	2484	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cc2/5cc2_pocket.pdb
3744	:	1752721116.857	     3.619	0	2654	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6equ/6equ_pocket.pdb
3745	:	1752721119.359	     3.819	0	3072	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pvy/4pvy_pocket.pdb
3746	:	1752721121.860	     3.555	0	2675	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1z4o/1z4o_pocket.pdb
3747	:	1752721124.360	     3.563	0	2634	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1x8j/1x8j_pocket.pdb
3748	:	1752721126.861	     3.596	0	2821	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5dhu/5dhu_pocket.pdb
3749	:	1752721129.362	     3.766	0	2728	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1apv/1apv_pocket.pdb
3750	:	1752721131.863	     3.819	0	2786	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hkw/3hkw_pocket.pdb
3751	:	1752721134.364	     3.478	0	2648	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fh7/1fh7_pocket.pdb
3752	:	1752721136.865	     3.329	0	2440	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ucc/4ucc_pocket.pdb
3753	:	1752721139.366	     3.560	0	2651	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4er2/4er2_pocket.pdb
3754	:	1752721141.867	     3.560	0	2973	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ohi/3ohi_pocket.pdb
3755	:	1752721144.369	     3.552	0	2322	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4np3/4np3_pocket.pdb
3756	:	1752721146.871	     3.493	0	2561	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3gy4/3gy4_pocket.pdb
3757	:	1752721149.372	     3.404	0	2423	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zyf/3zyf_pocket.pdb
3758	:	1752721151.874	     3.450	0	2437	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4g90/4g90_pocket.pdb
3759	:	1752721154.376	     3.453	0	2534	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4efk/4efk_pocket.pdb
3760	:	1752721156.877	     3.503	0	2396	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2v95/2v95_pocket.pdb
3761	:	1752721159.379	     3.500	0	2570	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mlg/6mlg_pocket.pdb
3762	:	1752721161.880	     3.501	0	2665	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3sus/3sus_pocket.pdb
3763	:	1752721164.381	     3.743	0	2698	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fhk/6fhk_pocket.pdb
3764	:	1752721166.883	     3.546	0	2522	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovv/5ovv_pocket.pdb
3765	:	1752721169.383	     3.381	0	2542	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5k1d/5k1d_pocket.pdb
3766	:	1752721171.884	     3.503	0	2685	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ehx/3ehx_pocket.pdb
3767	:	1752721174.385	     3.454	0	2442	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2f1g/2f1g_pocket.pdb
3768	:	1752721176.886	     3.596	0	2418	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fo5/6fo5_pocket.pdb
3769	:	1752721179.388	     3.578	0	2498	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ovc/5ovc_pocket.pdb
3770	:	1752721181.890	     3.424	0	2446	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5a5q/5a5q_pocket.pdb
3771	:	1752721184.391	     3.466	0	2677	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3daz/3daz_pocket.pdb
3772	:	1752721186.892	     3.529	0	2629	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5llo/5llo_pocket.pdb
3773	:	1752721189.393	     3.797	0	2605	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w9u/1w9u_pocket.pdb
3774	:	1752721191.894	     3.481	0	2445	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t2w/3t2w_pocket.pdb
3775	:	1752721194.395	     3.730	0	2699	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dh7/6dh7_pocket.pdb
3776	:	1752721196.896	     3.564	0	2560	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nm6/1nm6_pocket.pdb
3777	:	1752721199.397	     3.876	0	2729	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3qfd/3qfd_pocket.pdb
3778	:	1752721201.898	     3.509	0	2596	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lag/1lag_pocket.pdb
3779	:	1752721204.398	     3.509	0	2680	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cke/3cke_pocket.pdb
3780	:	1752721206.900	     3.587	0	2807	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vxn/2vxn_pocket.pdb
3781	:	1752721209.402	     3.522	0	2834	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3c79/3c79_pocket.pdb
3782	:	1752721211.905	     3.967	0	2979	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2x97/2x97_pocket.pdb
3783	:	1752721214.407	     3.740	0	2784	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qxl/1qxl_pocket.pdb
3784	:	1752721216.908	     3.477	0	2643	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jgs/2jgs_pocket.pdb
3785	:	1752721219.409	     3.680	0	2602	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ag9/3ag9_pocket.pdb
3786	:	1752721221.910	     3.638	0	2865	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gdy/6gdy_pocket.pdb
3787	:	1752721224.411	     3.809	0	2699	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3oyq/3oyq_pocket.pdb
3788	:	1752721226.912	     3.523	0	2641	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4l6t/4l6t_pocket.pdb
3789	:	1752721229.413	     3.692	0	2720	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3old/3old_pocket.pdb
3790	:	1752721231.914	     3.680	0	2601	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6c0s/6c0s_pocket.pdb
3791	:	1752721234.415	     3.594	0	2731	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bah/4bah_pocket.pdb
3792	:	1752721236.916	     3.450	0	2534	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qpq/2qpq_pocket.pdb
3793	:	1752721239.417	     3.475	0	3045	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1m1b/1m1b_pocket.pdb
3794	:	1752721241.918	     3.615	0	2698	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dh6/6dh6_pocket.pdb
3795	:	1752721244.422	     3.695	0	2761	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2nmz/2nmz_pocket.pdb
3796	:	1752721246.923	     3.471	0	2598	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ysl/4ysl_pocket.pdb
3797	:	1752721249.427	     3.438	0	2498	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3su4/3su4_pocket.pdb
3798	:	1752721251.928	     3.316	0	2401	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4b32/4b32_pocket.pdb
3799	:	1752721254.430	     3.791	0	2996	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3iae/3iae_pocket.pdb
3800	:	1752721256.932	     3.709	0	2715	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2i4u/2i4u_pocket.pdb
3801	:	1752721259.434	     3.536	0	2449	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jhb/5jhb_pocket.pdb
3802	:	1752721261.935	     3.230	0	2387	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6t1l/6t1l_pocket.pdb
3803	:	1752721264.439	     3.492	0	2425	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4f09/4f09_pocket.pdb
3804	:	1752721266.940	     3.406	0	2388	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mai/1mai_pocket.pdb
3805	:	1752721269.446	     3.630	0	2499	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2w9h/2w9h_pocket.pdb
3806	:	1752721271.948	     3.611	0	2440	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3p2e/3p2e_pocket.pdb
3807	:	1752721274.449	     3.640	0	2404	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6pvw/6pvw_pocket.pdb
3808	:	1752721276.950	     3.578	0	3395	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nex/3nex_pocket.pdb
3809	:	1752721279.451	     3.628	0	2737	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1sr7/1sr7_pocket.pdb
3810	:	1752721281.952	     3.604	0	3446	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5elw/5elw_pocket.pdb
3811	:	1752721284.453	     3.485	0	2537	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tp0/5tp0_pocket.pdb
3812	:	1752721286.954	     3.594	0	2986	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cks/5cks_pocket.pdb
3813	:	1752721289.455	     3.276	0	2539	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6c85/6c85_pocket.pdb
3814	:	1752721291.956	     3.445	0	2773	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t0d/3t0d_pocket.pdb
3815	:	1752721294.460	     3.440	0	2391	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nw1/5nw1_pocket.pdb
3816	:	1752721296.962	     3.483	0	2541	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4de0/4de0_pocket.pdb
3817	:	1752721299.467	     3.546	0	2762	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qwd/2qwd_pocket.pdb
3818	:	1752721301.968	     3.468	0	2692	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6f92/6f92_pocket.pdb
3819	:	1752721304.469	     3.460	0	2632	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j77/2j77_pocket.pdb
3820	:	1752721306.970	     3.638	0	2559	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3sha/3sha_pocket.pdb
3821	:	1752721309.471	     3.621	0	2932	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1y6r/1y6r_pocket.pdb
3822	:	1752721311.973	     3.488	0	2401	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ibc/4ibc_pocket.pdb
3823	:	1752721314.474	     3.700	0	2972	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b2q/3b2q_pocket.pdb
3824	:	1752721316.975	     3.560	0	2784	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3qaa/3qaa_pocket.pdb
3825	:	1752721319.476	     3.391	0	2449	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4xmr/4xmr_pocket.pdb
3826	:	1752721321.977	     3.762	0	2620	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2bak/2bak_pocket.pdb
3827	:	1752721324.481	     3.618	0	2433	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5wal/5wal_pocket.pdb
3828	:	1752721326.983	     3.858	0	3754	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3v2q/3v2q_pocket.pdb
3829	:	1752721329.488	     3.854	0	2622	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bup/4bup_pocket.pdb
3830	:	1752721331.989	     3.807	0	2801	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b3h/1b3h_pocket.pdb
3831	:	1752721334.490	     3.553	0	2734	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6epz/6epz_pocket.pdb
3832	:	1752721336.991	     3.545	0	2509	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ot1/2ot1_pocket.pdb
3833	:	1752721339.492	     3.680	0	2630	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hkn/3hkn_pocket.pdb
3834	:	1752721341.993	     3.440	0	2305	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5orw/5orw_pocket.pdb
3835	:	1752721344.494	     3.960	0	2460	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xmy/2xmy_pocket.pdb
3836	:	1752721346.996	     3.692	0	2586	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1k1n/1k1n_pocket.pdb
3837	:	1752721349.498	     3.587	0	2568	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5edc/5edc_pocket.pdb
3838	:	1752721351.999	     3.651	0	2503	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4elh/4elh_pocket.pdb
3839	:	1752721354.500	     3.273	0	2251	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz2/5sz2_pocket.pdb
3840	:	1752721357.001	     3.490	0	3326	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ihh/5ihh_pocket.pdb
3841	:	1752721359.505	     3.518	0	2729	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1c5c/1c5c_pocket.pdb
3842	:	1752721362.007	     3.687	0	2809	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bgc/3bgc_pocket.pdb
3843	:	1752721364.508	     3.555	0	2720	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1siv/1siv_pocket.pdb
3844	:	1752721367.009	     3.596	0	3123	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4tmn/4tmn_pocket.pdb
3845	:	1752721369.510	     3.745	0	2396	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qgh/6qgh_pocket.pdb
3846	:	1752721372.011	     3.667	0	2473	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4yth/4yth_pocket.pdb
3847	:	1752721374.513	     3.558	0	2938	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ucj/3ucj_pocket.pdb
3848	:	1752721377.014	     3.610	0	2830	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o5x/6o5x_pocket.pdb
3849	:	1752721379.515	     3.520	0	2738	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6mnv/6mnv_pocket.pdb
3850	:	1752721382.016	     3.424	0	2606	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jox/5jox_pocket.pdb
3851	:	1752721384.517	     3.430	0	2845	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ucn/1ucn_pocket.pdb
3852	:	1752721387.018	     3.846	0	2719	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3mhm/3mhm_pocket.pdb
3853	:	1752721389.519	     3.546	0	2391	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nvw/5nvw_pocket.pdb
3854	:	1752721392.019	     3.540	0	3056	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4del/4del_pocket.pdb
3855	:	1752721394.522	     3.532	0	2472	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ne5/6ne5_pocket.pdb
3856	:	1752721397.023	     3.571	0	2701	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz6/5sz6_pocket.pdb
3857	:	1752721399.524	     3.545	0	2628	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nw5/1nw5_pocket.pdb
3858	:	1752721402.025	     3.425	0	2588	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f3d/3f3d_pocket.pdb
3859	:	1752721404.526	     3.815	0	2489	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gue/4gue_pocket.pdb
3860	:	1752721407.028	     3.731	0	2785	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s43/3s43_pocket.pdb
3861	:	1752721409.529	     3.615	0	2721	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2nmx/2nmx_pocket.pdb
3862	:	1752721412.030	     3.644	0	2723	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1dif/1dif_pocket.pdb
3863	:	1752721414.531	     3.450	0	2813	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5obg/5obg_pocket.pdb
